Dataset,DatasetSize,Epoch,Epsilon,BatchSize,SampleRate,Steps,Sigma,Sigma_over_q,CumulativeNoise,TotalNoiseVariance,CumulativeEffectiveNoise
imagenet397-balanced,15086,40,4,4,0.00026514649343762427,150860.0,0.5419921875,2044.1235351562502,210.51356121063262,44315.959453582764,793951.896105901
imagenet397-balanced,15086,40,4,8,0.0005302929868752485,75430.0,0.58197021484375,1097.4503326416016,159.83534100664693,25547.33623471111,301409.49430328445
imagenet397-balanced,15086,40,4,16,0.001060585973750497,37715.0,0.6341552734375,597.9291534423828,123.15517460464375,15167.197031900287,116119.93525535348
imagenet397-balanced,15086,40,4,32,0.002121171947500994,18857.5,0.704345703125,332.0549774169922,96.72259230292111,9355.259861797094,45598.65710880837
imagenet397-balanced,15086,40,4,64,0.004242343895001988,9428.75,0.8062744140625,190.05399703979492,78.29065719573359,6129.42700413987,18454.57585085683
imagenet397-balanced,15086,40,4,128,0.008484687790003977,4714.375,0.9619140625,113.37059020996095,66.04627619991494,4362.11059987545,7784.172833999351
imagenet397-balanced,15086,40,4,256,0.016969375580007953,2357.1875,1.201171875,70.78468322753906,58.31794601105363,3400.982826948166,3436.6583340732623
imagenet397-balanced,15086,40,4,512,0.033938751160015906,1178.59375,1.5625,46.038818359375,53.64164564460096,2877.4261474609375,1580.5427074110355
imagenet397-balanced,15086,40,4,1024,0.06787750232003181,589.296875,2.09716796875,30.89636325836182,50.90967034908036,2591.7945350520313,750.0227410998305
imagenet397-balanced,15086,40,4,2048,0.13575500464006363,294.6484375,2.87109375,21.14908218383789,49.28326193597714,2428.8399070501328,363.0309031084722
imagenet397-balanced,15086,40,4,4096,0.27151000928012725,147.32421875,3.974609375,14.638905525207521,48.242691110769975,2327.3572456091642,177.6829194572939
imagenet397-balanced,15086,40,4,8192,0.5430200185602545,73.662109375,5.498046875,10.124943256378174,47.18788515298491,2226.6965052112937,86.89897893285284
imagenet397-balanced,15086,40,4,15086,1.0,40.0,7.32421875,7.32421875,46.322426662622746,2145.7672119140625,46.322426662622746
imagenet397-balanced,15086,40,8,1,6.628662335940607e-05,603440.0,0.4132080078125,6233.656005859375,320.9857678819781,103031.86318278313,4842391.294267522
imagenet397-balanced,15086,40,8,2,0.00013257324671881213,301720.0,0.43487548828125,3280.265808105469,238.87295326111368,57060.28779968619,1801818.6864485806
imagenet397-balanced,15086,40,8,4,0.00026514649343762427,150860.0,0.460662841796875,1737.3899078369143,178.92467378797858,32014.038890134543,674814.4071913613
imagenet397-balanced,15086,40,8,8,0.0005302929868752485,75430.0,0.4913330078125,926.531219482422,134.9422648246993,18209.414836019278,254467.3758931767
imagenet397-balanced,15086,40,8,16,0.001060585973750497,37715.0,0.52886962890625,498.6579513549805,102.7083337775975,10549.001827370375,96841.12021055225
imagenet397-balanced,15086,40,8,32,0.002121171947500994,18857.5,0.57647705078125,271.77289962768555,79.16333486144627,6266.833586385474,37320.56467874308
imagenet397-balanced,15086,40,8,64,0.004242343895001988,9428.75,0.6390380859375,150.63325881958008,62.05171694468816,3850.4155757836998,14626.753153555714
imagenet397-balanced,15086,40,8,128,0.008484687790003977,4714.375,0.72418212890625,85.35165309906006,49.72329106040551,2472.4056738778017,5860.356007322481
imagenet397-balanced,15086,40,8,256,0.016969375580007953,2357.1875,0.8465576171875,49.887375831604004,41.10111337262774,1689.3015204695985,2422.0757669510235
imagenet397-balanced,15086,40,8,512,0.033938751160015906,1178.59375,1.0272216796875,30.26692628860474,35.26519125775915,1243.6337144463323,1039.0833502237394
imagenet397-balanced,15086,40,8,1024,0.06787750232003181,589.296875,1.298828125,19.134883880615234,31.529621217358265,994.1170141100883,464.5076813330731
imagenet397-balanced,15086,40,8,2048,0.13575500464006363,294.6484375,1.700439453125,12.525795698165894,29.188598587081696,851.9742874777876,215.00937416245824
imagenet397-balanced,15086,40,8,4096,0.27151000928012725,147.32421875,2.283935546875,8.411975502967834,27.721767527104,768.4963948267978,102.10219358249292
imagenet397-balanced,15086,40,8,8192,0.5430200185602545,73.662109375,3.0908203125,5.691908597946167,26.52747007268157,703.7066684570163,48.85173504839773
imagenet397-balanced,15086,40,8,15086,1.0,40.0,4.033203125,4.033203125,25.508216282217592,650.6690979003906,25.508216282217592
svhn_cropped,7320,40,1,1,0.0001366120218579235,292800.0,0.79345703125,5808.10546875,429.347510644758,184339.2848968506,3142823.7779196287
svhn_cropped,7320,40,1,2,0.000273224043715847,146400.0,0.869140625,3181.0546875,332.55278433673834,110591.35437011719,1217143.1906724623
svhn_cropped,7320,40,1,4,0.000546448087431694,73200.0,0.95458984375,1746.8994140625,258.26904101861595,66702.89754867554,472632.34506406717
svhn_cropped,7320,40,1,8,0.001092896174863388,36600.0,1.0986328125,1005.2490234375,210.18083279709586,44175.98247528076,192315.4620093427
svhn_cropped,7320,40,1,16,0.002185792349726776,18300.0,1.396484375,638.8916015625,188.9129046836935,35688.08555603027,86427.65389278978
svhn_cropped,7320,40,1,32,0.004371584699453552,9150.0,1.85546875,424.4384765625,177.48603658421428,31501.293182373047,40599.930868639014
svhn_cropped,7320,40,1,64,0.008743169398907104,4575.0,2.5390625,290.4052734375,171.7390042579032,29494.285583496094,19642.648611997676
svhn_cropped,7320,40,1,128,0.017486338797814208,2287.5,3.515625,201.0498046875,168.1446662376767,28272.628784179688,9615.773100467135
svhn_cropped,7320,40,1,256,0.034972677595628415,1143.75,4.921875,140.73486328125,166.45472720381386,27707.176208496094,4759.564855984053
svhn_cropped,7320,40,1,512,0.06994535519125683,571.875,6.9140625,98.8494873046875,165.3422551337154,27338.061332702637,2363.8775538648374
svhn_cropped,7320,40,1,1024,0.13989071038251366,285.9375,9.6875,69.25048828125,163.8125886767692,26834.564208984375,1171.0040518690923
svhn_cropped,7320,40,1,2048,0.2797814207650273,142.96875,13.671875,48.86627197265625,163.4739810644079,26723.742485046387,584.2917682575517
svhn_cropped,7320,40,1,4096,0.5595628415300546,71.484375,19.21875,34.34600830078125,162.49151941324686,26403.493881225586,290.390117701408
svhn_cropped,7320,40,1,7320,1.0,40.0,25.625,25.625,162.06673008362944,26265.625,162.06673008362944
svhn_cropped,7320,40,2,1,0.0001366120218579235,292800.0,0.621337890625,4548.193359375,336.2121275664336,113038.5947227478,2461072.773786294
svhn_cropped,7320,40,2,2,0.000273224043715847,146400.0,0.662841796875,2426.0009765625,253.61820490849567,64322.19386100769,928242.6299650942
svhn_cropped,7320,40,2,4,0.000546448087431694,73200.0,0.718994140625,1315.75927734375,194.52744905366342,37840.92843532562,355985.2317682041
svhn_cropped,7320,40,2,8,0.001092896174863388,36600.0,0.79833984375,730.48095703125,152.73140516588964,23326.882123947144,139749.23572678902
svhn_cropped,7320,40,2,16,0.002185792349726776,18300.0,0.9228515625,422.20458984375,124.8410454028604,15585.286617279053,57114.77827180863
svhn_cropped,7320,40,2,32,0.004371584699453552,9150.0,1.14013671875,260.8062744140625,109.0604987958264,11894.192397594452,24947.58909954529
svhn_cropped,7320,40,2,64,0.008743169398907104,4575.0,1.474609375,168.658447265625,99.74072939593609,9948.21310043335,11407.84592466019
svhn_cropped,7320,40,2,128,0.017486338797814208,2287.5,1.97265625,112.811279296875,94.34784050002969,8901.515007019043,5395.5171285954475
svhn_cropped,7320,40,2,256,0.034972677595628415,1143.75,2.6953125,77.069091796875,91.15377918304092,8309.011459350586,2606.4283735150766
svhn_cropped,7320,40,2,512,0.06994535519125683,571.875,3.740234375,53.473663330078125,89.44362106809746,8000.161349773407,1278.7642699579558
svhn_cropped,7320,40,2,1024,0.13989071038251366,285.9375,5.234375,37.4176025390625,88.51164065599626,7834.310531616211,632.7199312518483
svhn_cropped,7320,40,2,2048,0.2797814207650273,142.96875,7.32421875,26.178359985351562,87.57534699878994,7669.441401958466,313.0134472808312
svhn_cropped,7320,40,2,4096,0.5595628415300546,71.484375,10.2734375,18.359756469726562,86.86030407659335,7544.712424278259,155.2288637306307
svhn_cropped,7320,40,2,7320,1.0,40.0,13.59375,13.59375,85.97442388582782,7391.6015625,85.97442388582782
svhn_cropped,7320,40,4,1,0.0001366120218579235,292800.0,0.51055908203125,3737.29248046875,276.2686097341077,76324.34472441673,2022286.2232536685
svhn_cropped,7320,40,4,2,0.000273224043715847,146400.0,0.54351806640625,1989.276123046875,207.96225733979318,43248.30047786236,761141.861863643
svhn_cropped,7320,40,4,4,0.000546448087431694,73200.0,0.5841064453125,1068.914794921875,158.032910648859,24974.400848150253,289200.226487412
svhn_cropped,7320,40,4,8,0.001092896174863388,36600.0,0.6365966796875,582.4859619140625,121.78811589298387,14832.34517276287,111436.12604208024
svhn_cropped,7320,40,4,16,0.002185792349726776,18300.0,0.7080078125,323.91357421875,95.77752160536909,9173.333644866943,43818.21613445636
svhn_cropped,7320,40,4,32,0.004371584699453552,9150.0,0.811767578125,185.69183349609375,77.65014100559374,6029.544398188591,17762.469755029568
svhn_cropped,7320,40,4,64,0.008743169398907104,4575.0,0.970458984375,110.99624633789062,65.64062903126589,4308.692179620266,7507.646945451036
svhn_cropped,7320,40,4,128,0.017486338797814208,2287.5,1.214599609375,69.45991516113281,58.09164684253066,3374.639432877302,3322.1160538072218
svhn_cropped,7320,40,4,256,0.034972677595628415,1143.75,1.58203125,45.2362060546875,53.50330517265446,2862.6036643981934,1529.8601322805885
svhn_cropped,7320,40,4,512,0.06994535519125683,571.875,2.1240234375,30.366897583007812,50.79370125929816,2580.000087618828,726.1911976915284
svhn_cropped,7320,40,4,1024,0.13989071038251366,285.9375,2.91015625,20.803070068359375,49.20983006620688,2421.6073751449585,351.77339461390073
svhn_cropped,7320,40,4,2048,0.2797814207650273,142.96875,4.0234375,14.380645751953125,48.108057284668604,2314.385175704956,171.9487203729366
svhn_cropped,7320,40,4,4096,0.5595628415300546,71.484375,5.5859375,9.982681274414062,47.22822617092338,2230.505347251892,84.40200575467752
svhn_cropped,7320,40,4,7320,1.0,40.0,7.32421875,7.32421875,46.322426662622746,2145.7672119140625,46.322426662622746
svhn_cropped,7320,40,8,1,0.0001366120218579235,292800.0,0.4358673095703125,3190.5487060546875,235.8521469532214,55626.23522244394,1726437.7156975805
svhn_cropped,7320,40,8,2,0.000273224043715847,146400.0,0.461883544921875,1690.4937744140625,176.7270502435581,31232.450287789106,646821.0038914226
svhn_cropped,7320,40,8,4,0.000546448087431694,73200.0,0.49285888671875,901.9317626953125,133.34542878678542,17781.00337833166,244022.1346798173
svhn_cropped,7320,40,8,8,0.001092896174863388,36600.0,0.53070068359375,485.59112548828125,101.52901895393046,10308.141689747572,92899.05234284638
svhn_cropped,7320,40,8,16,0.002185792349726776,18300.0,0.57891845703125,264.8551940917969,78.31463727818326,6133.1824120134115,35828.94655476884
svhn_cropped,7320,40,8,32,0.004371584699453552,9150.0,0.64208984375,146.8780517578125,61.41951002848467,3772.3562121391296,14049.712919015868
svhn_cropped,7320,40,8,64,0.008743169398907104,4575.0,0.72845458984375,83.3169937133789,49.27175518793449,2427.705859299749,5635.456999620007
svhn_cropped,7320,40,8,128,0.017486338797814208,2287.5,0.8526611328125,48.761558532714844,40.780919919103184,1663.0834294483066,2332.1588578737133
svhn_cropped,7320,40,8,256,0.034972677595628415,1143.75,1.0369873046875,29.651355743408203,35.070260605069414,1229.9231789074838,1002.7902641762036
svhn_cropped,7320,40,8,512,0.06994535519125683,571.875,1.312255859375,18.761157989501953,31.38116600789973,984.7775800153613,448.65260776919143
svhn_cropped,7320,40,8,1024,0.13989071038251366,285.9375,1.72119140625,12.303829193115234,29.104807211976382,847.0898028463125,208.0538953043624
svhn_cropped,7320,40,8,2048,0.2797814207650273,142.96875,2.3095703125,8.25490951538086,27.61542608695176,762.6117579638958,98.70357370922211
svhn_cropped,7320,40,8,4096,0.5595628415300546,71.484375,3.134765625,5.602169036865234,26.503952099416793,702.4594768881798,47.36546127141868
svhn_cropped,7320,40,8,7320,1.0,40.0,4.033203125,4.033203125,25.508216282217592,650.6690979003906,25.508216282217592
cassava,5656,40,1,1,0.0001768033946251768,226240.0,0.8154296875,4612.0703125,387.8566257600817,150432.7621459961,2193717.0752990223
cassava,5656,40,1,2,0.0003536067892503536,113120.0,0.892333984375,2523.5205078125,300.1215160156533,90072.92437553406,848743.6472922675
cassava,5656,40,1,4,0.0007072135785007072,56560.0,0.99609375,1408.4765625,236.8944660331038,56118.988037109375,334968.77497080876
cassava,5656,40,1,8,0.0014144271570014145,28280.0,1.1865234375,838.8720703125,199.5335934112278,39813.65489959717,141070.25054173806
cassava,5656,40,1,16,0.002828854314002829,14140.0,1.54296875,545.439453125,183.47708643740393,33663.841247558594,64859.15005562229
cassava,5656,40,1,32,0.005657708628005658,7070.0,2.0703125,365.927734375,174.07869054806704,30303.390502929688,30768.40855437085
cassava,5656,40,1,64,0.011315417256011316,3535.0,2.8515625,252.0068359375,169.54211784722136,28744.529724121094,14983.284664748187
cassava,5656,40,1,128,0.02263083451202263,1767.5,3.984375,176.0595703125,167.50968335757395,28059.494018554688,7401.834133362799
cassava,5656,40,1,256,0.04526166902404526,883.75,5.5859375,123.414306640625,166.0583756996757,27575.38414001465,3668.85223811471
cassava,5656,40,1,512,0.09052333804809053,441.875,7.8125,86.3037109375,164.2251797623274,26969.90966796875,1814.1750326869605
cassava,5656,40,1,1024,0.18104667609618105,220.9375,11.015625,60.8441162109375,163.73588093464528,26809.438705444336,904.3849048499548
cassava,5656,40,1,2048,0.3620933521923621,110.46875,15.625,43.15185546875,164.2251797623274,26969.90966796875,453.54375817174014
cassava,5656,40,1,4096,0.7241867043847242,55.234375,21.875,30.206298828125,162.57463355213005,26430.511474609375,224.49270687764832
cassava,5656,40,1,5656,1.0,40.0,25.625,25.625,162.06673008362944,26265.625,162.06673008362944
cassava,5656,40,2,1,0.0001768033946251768,226240.0,0.6353759765625,3593.6865234375,302.21463129958465,91333.68337154388,1709325.9546304508
cassava,5656,40,2,2,0.0003536067892503536,113120.0,0.682373046875,1929.7509765625,229.50468871785253,52672.40214347839,649039.259694087
cassava,5656,40,2,4,0.0007072135785007072,56560.0,0.74462890625,1052.9052734375,177.09022583357026,31360.948085784912,250405.57932866833
cassava,5656,40,2,8,0.0014144271570014145,28280.0,0.83740234375,592.04345703125,140.82309164619573,19831.143140792847,99561.92579386038
cassava,5656,40,2,16,0.002828854314002829,14140.0,0.9912109375,350.39306640625,117.86660932529429,13892.537593841553,41665.84639649153
cassava,5656,40,2,32,0.005657708628005658,7070.0,1.25,220.9375,105.10411504788954,11046.875,18577.152334714476
cassava,5656,40,2,64,0.011315417256011316,3535.0,1.6357421875,144.5587158203125,97.25446828564924,9458.431601524353,8594.863634744252
cassava,5656,40,2,128,0.02263083451202263,1767.5,2.20703125,97.523193359375,92.78722656571497,8609.469413757324,4100.03557387253
cassava,5656,40,2,256,0.04526166902404526,883.75,3.046875,67.31689453125,90.57729583618675,8204.246520996094,2001.1921298807508
cassava,5656,40,2,512,0.09052333804809053,441.875,4.23828125,46.81976318359375,89.09216002106261,7937.412977218628,984.189955232676
cassava,5656,40,2,1024,0.18104667609618105,220.9375,5.9375,32.79541015625,88.25480107115632,7788.909912109375,487.46987779146497
cassava,5656,40,2,2048,0.3620933521923621,110.46875,8.3203125,22.978363037109375,87.44990822343934,7647.486448287964,241.5120512264516
cassava,5656,40,2,4096,0.7241867043847242,55.234375,11.640625,16.074066162109375,86.5129299973835,7484.487056732178,119.46219044560571
cassava,5656,40,2,5656,1.0,40.0,13.59375,13.59375,85.97442388582782,7391.6015625,85.97442388582782
cassava,5656,40,4,1,0.0001768033946251768,226240.0,0.52215576171875,2953.31298828125,248.36178393544157,61683.575719594955,1404734.2499388575
cassava,5656,40,4,2,0.0003536067892503536,113120.0,0.5572509765625,1575.90576171875,187.42198640375614,35127.000987529755,530029.3775498223
cassava,5656,40,4,4,0.0007072135785007072,56560.0,0.601806640625,850.95458984375,143.12373989500023,20484.404921531677,202376.9682115303
cassava,5656,40,4,8,0.0014144271570014145,28280.0,0.660400390625,466.903076171875,111.0572778142739,12333.718955516815,78517.49541469164
cassava,5656,40,4,16,0.002828854314002829,14140.0,0.7415771484375,262.14752197265625,88.18222310974912,7776.104472577572,31172.41586929631
cassava,5656,40,4,32,0.005657708628005658,7070.0,0.863037109375,152.54180908203125,72.56700130747842,5265.969678759575,12826.21748109681
cassava,5656,40,4,64,0.011315417256011316,3535.0,1.0498046875,92.7764892578125,62.417046810192794,3895.8877325057983,5516.106511850788
cassava,5656,40,4,128,0.02263083451202263,1767.5,1.334228515625,58.95622253417969,56.09316296256995,3146.4429311454296,2478.6166384085595
cassava,5656,40,4,256,0.04526166902404526,883.75,1.76025390625,38.89060974121094,52.32871017459186,2738.293908536434,1156.137440419889
cassava,5656,40,4,512,0.09052333804809053,441.875,2.3828125,26.3226318359375,50.08867982750986,2508.875846862793,553.323384969523
cassava,5656,40,4,1024,0.18104667609618105,220.9375,3.28125,18.123779296875,48.77239006563902,2378.7460327148438,269.39124825317805
cassava,5656,40,4,2048,0.3620933521923621,110.46875,4.55078125,12.567977905273438,47.83058360577785,2287.7647280693054,132.0946195675193
cassava,5656,40,4,4096,0.7241867043847242,55.234375,6.30859375,8.711280822753906,46.8853630690518,2198.237270116806,64.74209314417895
cassava,5656,40,4,5656,1.0,40.0,7.32421875,7.32421875,46.322426662622746,2145.7672119140625,46.322426662622746
cassava,5656,40,8,1,0.0001768033946251768,226240.0,0.4450225830078125,2517.0477294921875,211.67362444410148,44805.72328530252,1197226.0198558378
cassava,5656,40,8,2,0.0003536067892503536,113120.0,0.472564697265625,1336.4129638671875,158.9391817887275,25261.663507670164,449480.00609852135
cassava,5656,40,8,4,0.0007072135785007072,56560.0,0.5059814453125,715.457763671875,120.33426001313913,14480.334132909775,170152.64365857872
cassava,5656,40,8,8,0.0014144271570014145,28280.0,0.547332763671875,386.9642639160156,92.04308121991693,8471.928800456226,65074.458422481264
cassava,5656,40,8,16,0.002828854314002829,14140.0,0.60028076171875,212.19924926757812,71.3804250439821,5095.165079459548,25232.98025304767
cassava,5656,40,8,32,0.005657708628005658,7070.0,0.6707763671875,118.55972290039062,56.40108517462431,3181.082408875227,9968.891804614846
cassava,5656,40,8,64,0.011315417256011316,3535.0,0.7696533203125,68.01811218261719,45.76040466724018,2094.014635309577,4044.0757624673506
cassava,5656,40,8,128,0.02263083451202263,1767.5,0.9130859375,40.34698486328125,38.38763576944403,1473.6105799674988,1696.253655562308
cassava,5656,40,8,256,0.04526166902404526,883.75,1.126708984375,24.893226623535156,33.494729189423225,1121.8968834728003,740.0241730288194
cassava,5656,40,8,512,0.09052333804809053,441.875,1.446533203125,15.979671478271484,30.40731844036843,924.6050147339702,335.905845895945
cassava,5656,40,8,1024,0.18104667609618105,220.9375,1.91650390625,10.585689544677734,28.486849852326362,811.5006145089865,157.34533473120888
cassava,5656,40,8,2048,0.3620933521923621,110.46875,2.59033203125,7.153768539428711,27.225455582473337,741.2254316732287,75.18905115940879
cassava,5656,40,8,4096,0.7241867043847242,55.234375,3.5107421875,4.847841262817383,26.091777125888733,680.7808335870504,36.02907505469401
cassava,5656,40,8,5656,1.0,40.0,4.033203125,4.033203125,25.508216282217592,650.6690979003906,25.508216282217592
patch_camelyon,5897,40,1,1,0.00016957775139901646,235880.0,0.810546875,4779.794921875,393.6621819309877,154969.91348266602,2321425.886847034
patch_camelyon,5897,40,1,2,0.0003391555027980329,117940.0,0.888671875,2620.2490234375,305.19119336082565,93141.66450500488,899856.2336243944
patch_camelyon,5897,40,1,4,0.0006783110055960658,58970.0,0.986328125,1454.09423828125,239.51735165680574,57368.56174468994,353108.4556800458
patch_camelyon,5897,40,1,8,0.0013566220111921317,29485.0,1.171875,863.818359375,201.22496265548943,40491.485595703125,148327.95059742764
patch_camelyon,5897,40,1,16,0.0027132440223842634,14742.5,1.5234375,561.48193359375,184.9737963290183,34215.30532836914,68174.40480951381
patch_camelyon,5897,40,1,32,0.005426488044768527,7371.25,2.041015625,376.12091064453125,175.23340497915538,30706.746220588684,32292.230911314975
patch_camelyon,5897,40,1,64,0.010852976089537053,3685.625,2.79296875,257.34588623046875,169.5593133016001,28750.36072731018,15623.301102180245
patch_camelyon,5897,40,1,128,0.021705952179074107,1842.8125,3.90625,179.962158203125,167.68746887957454,28119.08721923828,7725.414093616024
patch_camelyon,5897,40,1,256,0.043411904358148214,921.40625,5.46875,125.97351074218749,166.00212491065744,27556.705474853516,3823.884885149011
patch_camelyon,5897,40,1,512,0.08682380871629643,460.703125,7.65625,88.18145751953125,164.33371950198304,27005.571365356445,1892.7264529359256
patch_camelyon,5897,40,1,1024,0.17364761743259285,230.3515625,10.859375,62.53684997558593,164.8163954470099,27164.44420814514,949.1428554209155
patch_camelyon,5897,40,1,2048,0.3472952348651857,115.17578125,15.3125,44.090728759765625,164.33371950198304,27005.571365356445,473.1816132339814
patch_camelyon,5897,40,1,4096,0.6945904697303714,57.587890625,21.40625,30.818519592285153,162.4449365197148,26388.357400894165,233.87153092206006
patch_camelyon,5897,40,1,5897,1.0,40.0,25.625,25.625,162.06673008362944,26265.625,162.06673008362944
patch_camelyon,5897,40,2,1,0.00016957775139901646,235880.0,0.6329345703125,3732.415161132812,307.40036345062816,94494.98344957829,1812739.943268354
patch_camelyon,5897,40,2,2,0.0003391555027980329,117940.0,0.6787109375,2001.1791992187498,233.0855817426086,54328.88841629028,687252.8377680815
patch_camelyon,5897,40,2,4,0.0006783110055960658,58970.0,0.740966796875,1092.3703002929688,179.9344461085162,32376.404896378517,265268.35717548
patch_camelyon,5897,40,2,8,0.0013566220111921317,29485.0,0.830078125,611.871337890625,142.53434854763836,20316.04051589966,105065.63167317792
patch_camelyon,5897,40,2,16,0.0027132440223842634,14742.5,0.97900390625,360.8241271972656,118.86937873066721,14129.929199814796,43810.79539842153
patch_camelyon,5897,40,2,32,0.005426488044768527,7371.25,1.23046875,226.7523193359375,105.64310539413195,11160.465717315674,19468.043515912377
patch_camelyon,5897,40,2,64,0.010852976089537053,3685.625,1.6064453125,148.0188751220703,97.52624838501126,9511.369124054909,8986.129480100177
patch_camelyon,5897,40,2,128,0.021705952179074107,1842.8125,2.16796875,99.87899780273438,93.06654522816386,8661.381840705872,4287.604821956893
patch_camelyon,5897,40,2,256,0.043411904358148214,921.40625,2.98828125,68.83552551269531,90.70830396903781,8227.996408939362,2089.479955099281
patch_camelyon,5897,40,2,512,0.08682380871629643,460.703125,4.16015625,47.91492462158203,89.29357717837344,7973.342925310135,1028.445751212633
patch_camelyon,5897,40,2,1024,0.17364761743259285,230.3515625,5.8203125,33.51795196533203,88.33684504174272,7803.3981919288635,508.7132570421453
patch_camelyon,5897,40,2,2048,0.3472952348651857,115.17578125,8.1640625,23.507556915283203,87.61670248957769,7676.686555147171,252.28305399464824
patch_camelyon,5897,40,2,4096,0.6945904697303714,57.587890625,11.40625,16.421546936035156,86.55825084627139,7492.33078956604,124.61767706065976
patch_camelyon,5897,40,2,5897,1.0,40.0,13.59375,13.59375,85.97442388582782,7391.6015625,85.97442388582782
patch_camelyon,5897,40,4,1,0.00016957775139901646,235880.0,0.52032470703125,3068.3547973632812,252.70859193988477,63861.63244023919,1490222.5666695004
patch_camelyon,5897,40,4,2,0.0003391555027980329,117940.0,0.5548095703125,1635.8560180664062,190.53488651441657,36303.5429790616,561792.1128877572
patch_camelyon,5897,40,4,4,0.0006783110055960658,58970.0,0.5987548828125,882.7143859863281,145.4000754797812,21141.18194952607,214356.06127606743
patch_camelyon,5897,40,4,8,0.0013566220111921317,29485.0,0.6561279296875,483.6483001708984,112.66501815346413,12693.406315520406,83048.20150637225
patch_camelyon,5897,40,4,16,0.0027132440223842634,14742.5,0.736083984375,271.29295349121094,89.37435832243432,7987.7759255468845,32940.036939212194
patch_camelyon,5897,40,4,32,0.005426488044768527,7371.25,0.8538818359375,157.35441207885742,73.31086530078899,5374.482971150428,13509.81789621102
patch_camelyon,5897,40,4,64,0.010852976089537053,3685.625,1.036376953125,95.4924201965332,62.91776966479829,3958.645739592612,5797.282620520555
patch_camelyon,5897,40,4,128,0.021705952179074107,1842.8125,1.3134765625,60.512275695800774,56.384911410756935,3179.2582347989082,2597.6704889783878
patch_camelyon,5897,40,4,256,0.043411904358148214,921.40625,1.728515625,39.816627502441406,52.468528766404226,2752.946510910988,1208.620758341741
patch_camelyon,5897,40,4,512,0.08682380871629643,460.703125,2.3388671875,26.938085556030273,50.20143599582263,2520.184176042676,578.1989610690742
patch_camelyon,5897,40,4,1024,0.17364761743259285,230.3515625,3.22265625,18.558597564697266,48.91134037546157,2392.319217324257,281.67009198642273
patch_camelyon,5897,40,4,2048,0.3472952348651857,115.17578125,4.47265625,12.878541946411133,48.00053796677821,2304.0516451001167,138.21248651859918
patch_camelyon,5897,40,4,4096,0.6945904697303714,57.587890625,6.171875,8.885631561279297,46.83631381407835,2193.6402916908264,67.43011293008301
patch_camelyon,5897,40,4,5897,1.0,40.0,7.32421875,7.32421875,46.322426662622746,2145.7672119140625,46.322426662622746
patch_camelyon,5897,40,8,1,0.00016957775139901646,235880.0,0.4434967041015625,2615.300064086914,215.39516788072584,46395.07834636606,1270185.3049926402
patch_camelyon,5897,40,8,2,0.0003391555027980329,117940.0,0.4708099365234375,1388.1830978393555,161.68740163372726,26142.81584706623,476735.3037170448
patch_camelyon,5897,40,8,4,0.0006783110055960658,58970.0,0.50384521484375,742.7938079833984,122.3524590301319,14970.124230720103,180378.11272517193
patch_camelyon,5897,40,8,8,0.0013566220111921317,29485.0,0.544586181640625,401.4280891418457,93.51196506737523,8744.487610762008,68930.00725028897
patch_camelyon,5897,40,8,16,0.0027132440223842634,14742.5,0.59661865234375,219.89126205444336,72.4406594197177,5247.649137163535,26698.910537379707
patch_camelyon,5897,40,8,32,0.005426488044768527,7371.25,0.6658935546875,122.71169662475585,57.17094642112994,3268.517114687711,10535.533470168852
patch_camelyon,5897,40,8,64,0.010852976089537053,3685.625,0.7623291015625,70.24147987365723,46.28050312799356,2141.8849697802216,4264.314483527782
patch_camelyon,5897,40,8,128,0.021705952179074107,1842.8125,0.9027099609375,41.58812999725342,38.751526011389174,1501.6807682113722,1785.2949131965777
patch_camelyon,5897,40,8,256,0.043411904358148214,921.40625,1.1114501953125,25.602428913116455,33.737708645346785,1138.2329846383072,777.153390162539
patch_camelyon,5897,40,8,512,0.08682380871629643,460.703125,1.42333984375,16.393427848815918,30.550560736497484,933.3367613144219,351.86847004516727
patch_camelyon,5897,40,8,1024,0.17364761743259285,230.3515625,1.884765625,10.853967666625977,28.605723310497222,818.287406116724,164.73432652539267
patch_camelyon,5897,40,8,2048,0.3472952348651857,115.17578125,2.5439453125,7.325022220611571,27.301616026955728,745.378237683326,78.61212388230366
patch_camelyon,5897,40,8,4096,0.6945904697303714,57.587890625,3.4375,4.9489593505859375,26.08604820024617,680.4819107055664,37.55601226485636
patch_camelyon,5897,40,8,5897,1.0,40.0,4.033203125,4.033203125,25.508216282217592,650.6690979003906,25.508216282217592
