Dataset,DatasetSize,Epoch,Epsilon,BatchSize,SampleRate,Steps,Sigma,Sigma_over_q,CumulativeNoise,TotalNoiseVariance,CumulativeEffectiveNoise
imagenet397-balanced,15086,20,4,1,6.628662335940607e-05,301720.0,0.469970703125,7089.978027343751,258.15041966464213,66641.63917303085,3894457.2310607913
imagenet397-balanced,15086,20,4,2,0.00013257324671881213,150860.0,0.4937744140625,3724.540405273438,191.78544033716418,36781.65512531996,1446637.5764632295
imagenet397-balanced,15086,20,4,4,0.00026514649343762427,75430.0,0.5218505859375,1968.1594848632815,143.3237719566682,20541.70360788703,540545.6059345742
imagenet397-balanced,15086,20,4,8,0.0005302929868752485,37715.0,0.5560302734375,1048.5340881347656,107.98302604892247,11660.33391468227,203628.99137175555
imagenet397-balanced,15086,20,4,16,0.001060585973750497,18857.5,0.59844970703125,564.2632675170898,82.18067742895508,6753.663742681965,77486.10623082603
imagenet397-balanced,15086,20,4,32,0.002121171947500994,9428.75,0.653076171875,307.8845977783203,63.41483966649125,4021.441889926791,29896.13347527147
imagenet397-balanced,15086,20,4,64,0.004242343895001988,4714.375,0.726318359375,171.20685577392578,49.86996743521496,2487.0136519894004,11755.286386369577
imagenet397-balanced,15086,20,4,128,0.008484687790003977,2357.1875,0.8319091796875,98.04829597473145,40.389918909078304,1631.345549481921,4760.330598924651
imagenet397-balanced,15086,20,4,256,0.016969375580007953,1178.59375,0.9912109375,58.41175079345704,34.028918955793735,1157.9673252999783,2005.3135600277512
imagenet397-balanced,15086,20,4,512,0.033938751160015906,589.296875,1.2353515625,36.39944076538086,29.988699879667823,899.3221204727888,883.6123562200563
imagenet397-balanced,15086,20,4,1024,0.06787750232003181,294.6484375,1.60400390625,23.63086223602295,27.53325092851784,758.0799066927284,405.63146826916034
imagenet397-balanced,15086,20,4,2048,0.13575500464006363,147.32421875,2.14599609375,15.807859897613527,26.047497227498038,678.472111816518,191.871358971697
imagenet397-balanced,15086,20,4,4096,0.27151000928012725,73.662109375,2.91015625,10.718412399291992,24.976891253267326,623.8450966775417,91.99252476728293
imagenet397-balanced,15086,20,4,8192,0.5430200185602545,36.8310546875,3.9453125,7.265501022338868,23.94354693949763,573.2934400439262,44.09330433706803
imagenet397-balanced,15086,20,4,15086,1.0,20.0,5.185546875,5.185546875,23.19047062602321,537.7979278564453,23.19047062602321
imagenet397-balanced,15086,20,8,1,6.628662335940607e-05,301720.0,0.3985595703125,6012.669677734375,218.9249662870277,47928.14086377621,3302702.0414061
imagenet397-balanced,15086,20,8,2,0.00013257324671881213,150860.0,0.4180145263671875,3153.0835723876953,162.3597694078063,26360.69472215604,1224679.7406430831
imagenet397-balanced,15086,20,8,4,0.00026514649343762427,75430.0,0.440826416015625,1662.57682800293,121.07087052129077,14658.155688783154,456618.78817104816
imagenet397-balanced,15086,20,8,8,0.0005302929868752485,37715.0,0.46722412109375,881.0678863525392,90.73656030784869,8233.123376499861,171106.4686005257
imagenet397-balanced,15086,20,8,16,0.001060585973750497,18857.5,0.499267578125,470.74691772460943,68.56072833950562,4700.573470443487,64644.19673311136
imagenet397-balanced,15086,20,8,32,0.002121171947500994,9428.75,0.538482666015625,253.86092185974124,52.287609622207384,2733.994120004354,24650.339961269394
imagenet397-balanced,15086,20,8,64,0.004242343895001988,4714.375,0.58807373046875,138.62000465393066,40.37791060826018,1630.3756650886498,9517.83061619083
imagenet397-balanced,15086,20,8,128,0.008484687790003977,2357.1875,0.653076171875,76.97114944458008,31.707419833245623,1005.3604724816978,3737.0166844089335
imagenet397-balanced,15086,20,8,256,0.016969375580007953,1178.59375,0.74188232421875,43.71889352798462,25.469304797270496,648.6854868562659,1500.8981725454014
imagenet397-balanced,15086,20,8,512,0.033938751160015906,589.296875,0.8685302734375,25.591108798980716,21.083952533975943,444.5330544549506,621.2353670460178
imagenet397-balanced,15086,20,8,1024,0.06787750232003181,294.6484375,1.0540771484375,15.529109239578249,18.093578521137864,327.37758370058145,266.56223200184166
imagenet397-balanced,15086,20,8,2048,0.13575500464006363,147.32421875,1.329345703125,9.792240858078003,16.135224391777797,260.3454661730211,118.8554663937304
imagenet397-balanced,15086,20,8,4096,0.27151000928012725,73.662109375,1.722412109375,6.343825459480286,14.78288320401015,218.53363582340535,54.446917972582305
imagenet397-balanced,15086,20,8,8192,0.5430200185602545,36.8310546875,2.2509765625,4.145292043685913,13.660860320678722,186.61910470109433,25.157194677460843
imagenet397-balanced,15086,20,8,15086,1.0,20.0,2.85400390625,2.85400390625,12.763493484849874,162.90676593780518,12.763493484849874
svhn_cropped,7320,20,1,1,0.0001366120218579235,146400.0,0.77392578125,5665.13671875,296.1214399852417,87687.9072189331,2167608.9406919694
svhn_cropped,7320,20,1,2,0.000273224043715847,73200.0,0.8203125,3002.34375,221.93963627175182,49257.2021484375,812299.0687546117
svhn_cropped,7320,20,1,4,0.000546448087431694,36600.0,0.8837890625,1617.333984375,169.07880327233045,28587.641716003418,309414.2099883647
svhn_cropped,7320,20,1,8,0.001092896174863388,18300.0,0.9765625,893.5546875,132.10692635223322,17452.239990234375,120877.8376122934
svhn_cropped,7320,20,1,16,0.002185792349726776,9150.0,1.123046875,513.7939453125,107.42575898518233,11540.29369354248,49147.28473572092
svhn_cropped,7320,20,1,32,0.004371584699453552,4575.0,1.40625,321.6796875,95.11698697360792,9047.2412109375,21758.01077021281
svhn_cropped,7320,20,1,64,0.008743169398907104,2287.5,1.875,214.453125,89.6771553267609,8041.9921875,10256.824640498278
svhn_cropped,7320,20,1,128,0.017486338797814208,1143.75,2.55859375,146.319580078125,86.53003676071276,7487.447261810303,4948.436477253261
svhn_cropped,7320,20,1,256,0.034972677595628415,571.875,3.5546875,101.641845703125,85.0064701534921,7226.099967956543,2430.653755951415
svhn_cropped,7320,20,1,512,0.06994535519125683,285.9375,4.9609375,70.9259033203125,83.8878982336681,7037.179470062256,1199.3347950594737
svhn_cropped,7320,20,1,1024,0.13989071038251366,142.96875,6.953125,49.7039794921875,83.13819608418459,6911.959648132324,594.3081985705383
svhn_cropped,7320,20,1,2048,0.2797814207650273,71.484375,9.765625,34.90447998046875,82.56682897014576,6817.281246185303,295.1119082331382
svhn_cropped,7320,20,1,4096,0.5595628415300546,35.7421875,13.59375,24.29351806640625,81.26992201487707,6604.800224304199,145.2382395383057
svhn_cropped,7320,20,1,7320,1.0,20.0,18.125,18.125,81.05746418436738,6570.3125,81.05746418436738
svhn_cropped,7320,20,2,1,0.0001366120218579235,146400.0,0.60546875,4432.03125,231.6659845941323,53669.12841796875,1695795.0072290485
svhn_cropped,7320,20,2,2,0.000273224043715847,73200.0,0.640869140625,2345.5810546875,173.3903408373061,30064.210295677185,634608.6474645403
svhn_cropped,7320,20,2,4,0.000546448087431694,36600.0,0.684814453125,1253.21044921875,131.01271911018975,17164.332568645477,239753.27597164724
svhn_cropped,7320,20,2,8,0.001092896174863388,18300.0,0.743408203125,680.218505859375,100.56639768563754,10113.600343465805,92018.25388235835
svhn_cropped,7320,20,2,16,0.002185792349726776,9150.0,0.8251953125,377.52685546875,78.93457942824266,6230.66782951355,36112.57008842102
svhn_cropped,7320,20,2,32,0.004371584699453552,4575.0,0.94970703125,217.2454833984375,64.23699293877341,4126.391261816025,14694.212134744417
svhn_cropped,7320,20,2,64,0.008743169398907104,2287.5,1.162109375,132.916259765625,55.58115356189868,3089.2646312713623,6357.094438642162
svhn_cropped,7320,20,2,128,0.017486338797814208,1143.75,1.4990234375,85.72540283203125,50.696032987669504,2570.0877606868744,2899.17938648235
svhn_cropped,7320,20,2,256,0.034972677595628415,571.875,2.001953125,57.24334716796875,47.874523026005164,2291.969954967499,1368.9121427748353
svhn_cropped,7320,20,2,512,0.06994535519125683,285.9375,2.744140625,39.232635498046875,46.402557881221924,2153.1973779201508,663.4115697080947
svhn_cropped,7320,20,2,1024,0.13989071038251366,142.96875,3.7890625,27.08587646484375,45.30564618070733,2052.6015758514404,323.86458011990004
svhn_cropped,7320,20,2,2048,0.2797814207650273,71.484375,5.2734375,18.848419189453125,44.58608764387871,1987.9192113876343,159.36043044589462
svhn_cropped,7320,20,2,4096,0.5595628415300546,35.7421875,7.3046875,13.054275512695312,43.67090637006325,1907.1480631828308,78.04468618868725
svhn_cropped,7320,20,2,7320,1.0,20.0,9.6484375,9.6484375,43.14912425331626,1861.846923828125,43.14912425331626
svhn_cropped,7320,20,4,1,0.0001366120218579235,146400.0,0.49468994140625,3621.13037109375,189.27951664671798,35826.73542201519,1385526.0618539755
svhn_cropped,7320,20,4,2,0.000273224043715847,73200.0,0.52337646484375,1915.557861328125,141.6021116838,20051.158033311367,518263.72876270796
svhn_cropped,7320,20,4,4,0.000546448087431694,36600.0,0.55755615234375,1020.3277587890625,106.66677264452615,11377.80038639903,195200.19393948285
svhn_cropped,7320,20,4,8,0.001092896174863388,18300.0,0.6005859375,549.5361328125,81.24575970662343,6600.8734703063965,74339.87013156044
svhn_cropped,7320,20,4,16,0.002185792349726776,9150.0,0.65582275390625,300.0389099121094,62.73314023346653,3935.4468835517764,28700.41165681094
svhn_cropped,7320,20,4,32,0.004371584699453552,4575.0,0.7305908203125,167.12265014648438,49.416247138632244,2441.9654812663794,11303.966532962126
svhn_cropped,7320,20,4,64,0.008743169398907104,2287.5,0.83740234375,95.77789306640625,40.051125360779935,1604.0926426649094,4580.847463139205
svhn_cropped,7320,20,4,128,0.017486338797814208,1143.75,0.999755859375,57.17353820800781,33.81111646327469,1143.191596493125,1933.5732227435215
svhn_cropped,7320,20,4,256,0.034972677595628415,571.875,1.24755859375,35.67237854003906,29.834001544254438,890.0676481425762,853.0659816560253
svhn_cropped,7320,20,4,512,0.06994535519125683,285.9375,1.62109375,23.17657470703125,27.412187218088395,751.4280080795288,391.9086141336075
svhn_cropped,7320,20,4,1024,0.13989071038251366,142.96875,2.16796875,15.497589111328125,25.922302711641823,671.9657778739929,185.3039607902521
svhn_cropped,7320,20,4,2048,0.2797814207650273,71.484375,2.9541015625,10.558605194091797,24.976465763469093,623.8238420337439,89.2713522405243
svhn_cropped,7320,20,4,4096,0.5595628415300546,35.7421875,4.00390625,7.155418395996094,23.937261513002582,572.9924887418747,42.7785044617136
svhn_cropped,7320,20,4,7320,1.0,20.0,5.185546875,5.185546875,23.19047062602321,537.7979278564453,23.19047062602321
svhn_cropped,7320,20,8,1,0.0001366120218579235,146400.0,0.4189300537109375,3066.5679931640625,160.29207679011853,25693.54988168925,1173338.0021036677
svhn_cropped,7320,20,8,2,0.000273224043715847,73200.0,0.44189453125,1617.333984375,119.55676834877107,14293.820858001709,437577.7721565021
svhn_cropped,7320,20,8,4,0.000546448087431694,36600.0,0.46844482421875,857.2540283203125,89.61877176209504,8031.5242521464825,164002.35232463392
svhn_cropped,7320,20,8,8,0.001092896174863388,18300.0,0.50079345703125,458.22601318359375,67.7460831700046,4589.531784877181,61987.666100554205
svhn_cropped,7320,20,8,16,0.002185792349726776,9150.0,0.540313720703125,247.1935272216797,51.68405062045253,2671.2410885374993,23645.45315885703
svhn_cropped,7320,20,8,32,0.004371584699453552,4575.0,0.59051513671875,135.08033752441406,39.94170351430802,1595.3396796248853,9136.66467889796
svhn_cropped,7320,20,8,64,0.008743169398907104,2287.5,0.65643310546875,75.07953643798828,31.395761899066194,985.6938652228564,3590.890267205696
svhn_cropped,7320,20,8,128,0.017486338797814208,1143.75,0.7464599609375,42.68817901611328,25.24480795762207,637.3003288172185,1443.6874550765122
svhn_cropped,7320,20,8,256,0.034972677595628415,571.875,0.87493896484375,25.017786026000977,20.923209987127564,437.78071616543457,598.2730355694288
svhn_cropped,7320,20,8,512,0.06994535519125683,285.9375,1.0638427734375,15.209627151489258,17.98924786187051,323.6130386358127,257.19002802517997
svhn_cropped,7320,20,8,1024,0.13989071038251366,142.96875,1.341552734375,9.590005874633789,16.040884391945024,257.30997207574546,114.6672595205445
svhn_cropped,7320,20,8,2048,0.2797814207650273,71.484375,1.744384765625,6.2348127365112305,14.748499824792288,217.51824708189815,52.714364608144315
svhn_cropped,7320,20,8,4096,0.5595628415300546,35.7421875,2.2802734375,4.075098037719727,13.6325623494783,185.8467562124133,24.362879980024697
svhn_cropped,7320,20,8,7320,1.0,20.0,2.85400390625,2.85400390625,12.763493484849874,162.90676593780518,12.763493484849874
cassava,5656,20,1,1,0.0001768033946251768,113120.0,0.791015625,4473.984375,266.04479121497036,70779.83093261719,1504749.3391118723
cassava,5656,20,1,2,0.0003536067892503536,56560.0,0.84228515625,2381.982421875,200.31517348387453,40126.168727874756,566491.3106123972
cassava,5656,20,1,4,0.0007072135785007072,28280.0,0.927734375,1311.81640625,156.01392077421102,24340.343475341797,220603.68397473436
cassava,5656,20,1,8,0.0014144271570014145,14140.0,1.024169921875,724.088134765625,121.78581924128315,14831.785768270493,86102.57420358718
cassava,5656,20,1,16,0.002828854314002829,7070.0,1.2060546875,426.34033203125,101.40904850323717,10283.79511833191,35848.09864589434
cassava,5656,20,1,32,0.005657708628005658,3535.0,1.5625,276.171875,92.89979060121718,8630.37109375,16420.037988765136
cassava,5656,20,1,64,0.011315417256011316,1767.5,2.109375,186.416015625,88.6815970716568,7864.4256591796875,7837.236141207669
cassava,5656,20,1,128,0.02263083451202263,883.75,2.890625,127.7294921875,85.9323063061259,7384.361267089844,3797.133784901938
cassava,5656,20,1,256,0.04526166902404526,441.875,4.0234375,88.892822265625,84.5759675775986,7153.094291687012,1868.600283667569
cassava,5656,20,1,512,0.09052333804809053,220.9375,5.625,62.138671875,83.60981154109547,6990.6005859375,923.627136868039
cassava,5656,20,1,1024,0.18104667609618105,110.46875,7.890625,43.5833740234375,82.93371577997533,6878.0012130737305,458.0791957534575
cassava,5656,20,1,2048,0.3620933521923621,55.234375,11.09375,30.6378173828125,82.44856415858025,6797.765731811523,227.69974554732906
cassava,5656,20,1,4096,0.7241867043847242,27.6171875,15.46875,21.36016845703125,81.29146398235206,6608.302116394043,112.25208014750567
cassava,5656,20,1,5656,1.0,20.0,18.125,18.125,81.05746418436738,6570.3125,81.05746418436738
cassava,5656,20,2,1,0.0001768033946251768,113120.0,0.61767578125,3493.57421875,207.74485239934415,43157.92369842529,1175004.8851706905
cassava,5656,20,2,2,0.0003536067892503536,56560.0,0.655517578125,1853.8037109375,155.8974611026676,24304.01837825775,440878.01999834395
cassava,5656,20,2,4,0.0007072135785007072,28280.0,0.704345703125,995.94482421875,118.44741090357863,14029.7891497612,167484.63901766017
cassava,5656,20,2,8,0.0014144271570014145,14140.0,0.770263671875,544.576416015625,91.59338729588757,8389.348596334457,64756.524818192505
cassava,5656,20,2,16,0.002828854314002829,7070.0,0.8642578125,305.51513671875,72.66964204482987,5280.876874923706,25688.71846284736
cassava,5656,20,2,32,0.005657708628005658,3535.0,1.015625,179.51171875,60.384863890791166,3646.331787109375,10673.024692697338
cassava,5656,20,2,64,0.011315417256011316,1767.5,1.2744140625,112.6263427734375,53.57846489745931,2870.65190076828,4734.996835312966
cassava,5656,20,2,128,0.02263083451202263,883.75,1.6650390625,73.57391357421875,49.498169679711026,2450.0688016414642,2187.200372722231
cassava,5656,20,2,256,0.04526166902404526,441.875,2.24609375,49.6246337890625,47.214739181669124,2229.231595993042,1043.1506437950022
cassava,5656,20,2,512,0.09052333804809053,220.9375,3.0859375,34.0899658203125,45.86927160935098,2103.990077972412,506.71210980954913
cassava,5656,20,2,1024,0.18104667609618105,110.46875,4.296875,23.7335205078125,45.161924434640035,2039.5994186401367,249.44906699445707
cassava,5656,20,2,2048,0.3620933521923621,55.234375,5.9765625,16.505584716796875,44.41771238120696,1972.9331731796265,122.66922911528641
cassava,5656,20,2,4096,0.7241867043847242,27.6171875,8.203125,11.327362060546875,43.10910968761094,1858.3953380584717,59.52761826004088
cassava,5656,20,2,5656,1.0,20.0,9.6484375,9.6484375,43.14912425331626,1861.846923828125,43.14912425331626
cassava,5656,20,4,1,0.0001768033946251768,113120.0,0.5047607421875,2854.9267578125,169.76777957930594,28821.09898328781,960206.5613005543
cassava,5656,20,4,2,0.0003536067892503536,56560.0,0.5352783203125,1513.76708984375,127.30174430823041,16205.734103918076,360009.3329036756
cassava,5656,20,4,4,0.0007072135785007072,28280.0,0.572509765625,809.52880859375,96.27701163566444,9269.262969493866,136135.6944528295
cassava,5656,20,4,8,0.0014144271570014145,14140.0,0.61920166015625,437.77557373046875,73.63034184760534,5421.4272405952215,52056.65168625697
cassava,5656,20,4,16,0.002828854314002829,7070.0,0.6805419921875,240.57159423828125,57.22221107343595,3274.3814401328564,20228.051614459608
cassava,5656,20,4,32,0.005657708628005658,3535.0,0.765380859375,135.28106689453125,45.506381802314976,2070.830784738064,8043.252983559172
cassava,5656,20,4,64,0.011315417256011316,1767.5,0.889892578125,78.64425659179688,37.41254876460521,1399.698805063963,3306.3339970719853
cassava,5656,20,4,128,0.02263083451202263,883.75,1.080322265625,47.73674011230469,32.11574792268641,1031.4212646335363,1419.1146113337056
cassava,5656,20,4,256,0.04526166902404526,441.875,1.36962890625,30.260238647460938,28.79072682708302,828.9059512317181,636.0951208358655
cassava,5656,20,4,512,0.09052333804809053,220.9375,1.8017578125,19.903793334960938,26.78126775925714,717.236302793026,295.8493172780437
cassava,5656,20,4,1024,0.18104667609618105,110.46875,2.431640625,13.431015014648438,25.5575436005122,653.1880348920822,141.1654947309541
cassava,5656,20,4,2048,0.3620933521923621,55.234375,3.3203125,9.169769287109375,24.676506878448315,608.9299917221069,68.14957173071468
cassava,5656,20,4,4096,0.7241867043847242,27.6171875,4.47265625,6.176109313964844,23.50472885348311,552.4722784757614,32.45672519416515
cassava,5656,20,4,5656,1.0,20.0,5.185546875,5.185546875,23.19047062602321,537.7979278564453,23.19047062602321
cassava,5656,20,8,1,0.0001768033946251768,113120.0,0.427093505859375,2415.640869140625,143.64571192336075,20634.090553969145,812460.1466385283
cassava,5656,20,8,2,0.0003536067892503536,56560.0,0.451202392578125,1276.0003662109375,107.30651594054656,11514.688363298774,303462.8270798657
cassava,5656,20,8,4,0.0007072135785007072,28280.0,0.479736328125,678.34716796875,80.67561955824333,6508.555591106415,114075.32605535605
cassava,5656,20,8,8,0.0014144271570014145,14140.0,0.514373779296875,363.6622619628906,61.16507697591858,3741.166641470045,43243.70942197443
cassava,5656,20,8,16,0.002828854314002829,7070.0,0.55755615234375,197.09609985351562,46.8811567852769,2197.8428615257144,16572.488923595385
cassava,5656,20,8,32,0.005657708628005658,3535.0,0.61279296875,108.3111572265625,36.43413662641486,1327.446311712265,6439.733648718827
cassava,5656,20,8,64,0.011315417256011316,1767.5,0.68634033203125,60.65532684326172,28.854877287927682,832.6039433013648,2550.049780320609
cassava,5656,20,8,128,0.02263083451202263,883.75,0.78857421875,34.845123291015625,23.4426815345259,549.5593175292015,1035.8734903068632
cassava,5656,20,8,256,0.04526166902404526,441.875,0.9368896484375,20.699405670166016,19.694191479310355,387.86117802374065,435.11854299601316
cassava,5656,20,8,512,0.09052333804809053,220.9375,1.15478515625,12.756767272949219,17.164687872803018,294.626509770751,189.61616134487085
cassava,5656,20,8,1024,0.18104667609618105,110.46875,1.47705078125,8.158397674560547,15.524411524407512,241.00735317915678,85.74811677934461
cassava,5656,20,8,2048,0.3620933521923621,55.234375,1.93359375,5.3400421142578125,14.370436358625783,206.50944113731384,39.68710353729855
cassava,5656,20,8,4096,0.7241867043847242,27.6171875,2.5146484375,3.4723758697509766,13.214994933999783,174.63609110563993,18.248049645191106
cassava,5656,20,8,5656,1.0,20.0,2.85400390625,2.85400390625,12.763493484849874,162.90676593780518,12.763493484849874
patch_camelyon,5897,20,1,1,0.00016957775139901646,117940.0,0.7861328125,4635.8251953125,269.976824896115,72887.48598098755,1592053.33641239
patch_camelyon,5897,20,1,2,0.0003391555027980329,58970.0,0.83984375,2476.279296875,203.94546774737915,41593.753814697266,601333.2116531474
patch_camelyon,5897,20,1,4,0.0006783110055960658,29485.0,0.91796875,1353.3154296875,157.62622074680007,24846.025466918945,232380.45593597
patch_camelyon,5897,20,1,8,0.0013566220111921317,14742.5,1.01806640625,750.4421997070312,123.61229658525743,15279.999867081642,91117.71412040788
patch_camelyon,5897,20,1,16,0.0027132440223842634,7371.25,1.19140625,439.107666015625,102.28935601654047,10463.112354278564,37700.02077684619
patch_camelyon,5897,20,1,32,0.005426488044768527,3685.625,1.533203125,282.54058837890625,93.07976289633292,8663.842260837555,17152.85505623985
patch_camelyon,5897,20,1,64,0.010852976089537053,1842.8125,2.0703125,190.7598876953125,88.8743585061745,7898.651599884033,8188.938939232985
patch_camelyon,5897,20,1,128,0.021705952179074107,921.40625,2.83203125,130.47256469726562,85.96538611444761,7390.047609806061,3960.452202475762
patch_camelyon,5897,20,1,256,0.043411904358148214,460.703125,3.9453125,90.88088989257812,84.68217178418514,7171.070218086243,1950.667058638046
patch_camelyon,5897,20,1,512,0.08682380871629643,230.3515625,5.5078125,63.436660766601555,83.5939271871525,6987.944662570953,962.7995871535904
patch_camelyon,5897,20,1,1024,0.17364761743259285,115.17578125,7.734375,44.54063415527344,83.0052970953894,6889.87934589386,478.0099970424914
patch_camelyon,5897,20,1,2048,0.3472952348651857,57.587890625,10.859375,31.268424987792965,82.40819772350495,6791.111052036285,237.28571385522886
patch_camelyon,5897,20,1,4096,0.6945904697303714,28.7939453125,15.0,21.595458984375,80.48998506219577,6478.6376953125,115.88121140424035
patch_camelyon,5897,20,1,5897,1.0,20.0,18.125,18.125,81.05746418436738,6570.3125,81.05746418436738
patch_camelyon,5897,20,2,1,0.00016957775139901646,117940.0,0.615234375,3628.037109375,211.2862107882639,44641.862869262695,1245954.7850183921
patch_camelyon,5897,20,2,2,0.0003391555027980329,58970.0,0.653076171875,1925.5950927734373,158.59131576286023,25151.20543539524,467606.49452679337
patch_camelyon,5897,20,2,4,0.0006783110055960658,29485.0,0.70068359375,1032.9827880859375,120.31575892109473,14475.881844758987,177375.50758942388
patch_camelyon,5897,20,2,8,0.0013566220111921317,14742.5,0.765380859375,564.1813659667969,92.93154671337699,8636.272374540567,68502.166371098
patch_camelyon,5897,20,2,16,0.0027132440223842634,7371.25,0.85693359375,315.8335876464844,73.57287697091333,5412.968225777149,27116.20346859224
patch_camelyon,5897,20,2,32,0.005426488044768527,3685.625,1.00341796875,184.91111755371094,60.91685119489305,3710.862759500742,11225.833484258885
patch_camelyon,5897,20,2,64,0.010852976089537053,1842.8125,1.2548828125,115.6256866455078,53.86959937756332,2901.9337370991707,4963.578555148295
patch_camelyon,5897,20,2,128,0.021705952179074107,921.40625,1.640625,75.5841064453125,49.800637473197234,2480.1034927368164,2294.330931089407
patch_camelyon,5897,20,2,256,0.043411904358148214,460.703125,2.20703125,50.83930969238281,47.371709958479805,2244.078904390335,1091.2147407232633
patch_camelyon,5897,20,2,512,0.08682380871629643,230.3515625,3.02734375,34.86766815185547,45.94701671634269,2111.128345131874,529.1983546411578
patch_camelyon,5897,20,2,1024,0.17364761743259285,115.17578125,4.21875,24.294891357421875,45.275616597485126,2049.8814582824707,260.7327256595408
patch_camelyon,5897,20,2,2048,0.3472952348651857,57.587890625,5.83984375,16.815214157104492,44.3166387038273,1963.9644660055637,127.60508712718241
patch_camelyon,5897,20,2,4096,0.6945904697303714,28.7939453125,8.046875,11.585063934326172,43.17952323649044,1864.4712269306183,62.16544153456643
patch_camelyon,5897,20,2,5897,1.0,20.0,9.6484375,9.6484375,43.14912425331626,1861.846923828125,43.14912425331626
patch_camelyon,5897,20,4,1,0.00016957775139901646,117940.0,0.5029296875,2965.7763671875,172.71809294596176,29831.539630889893,1018518.5941023364
patch_camelyon,5897,20,4,2,0.0003391555027980329,58970.0,0.53314208984375,1571.9694519042969,129.46683581201722,16761.66157517582,381732.96539173275
patch_camelyon,5897,20,4,4,0.0006783110055960658,29485.0,0.570068359375,840.4232788085938,97.88755995845163,9581.974394619465,144310.73526874732
patch_camelyon,5897,20,4,8,0.0013566220111921317,14742.5,0.61614990234375,454.1794967651367,74.81211834701281,5596.85305156745,55145.88273654182
patch_camelyon,5897,20,4,16,0.0027132440223842634,7371.25,0.67626953125,249.2475891113281,58.061786099552684,3371.1710050702095,21399.397039316384
patch_camelyon,5897,20,4,32,0.005426488044768527,3685.625,0.75927734375,139.9205780029297,46.09523289929863,2124.7704960405827,8494.487137723874
patch_camelyon,5897,20,4,64,0.010852976089537053,1842.8125,0.8807373046875,81.15168571472168,37.80828399894157,1429.4663389446214,3483.6789178399754
patch_camelyon,5897,20,4,128,0.021705952179074107,921.40625,1.06689453125,49.152164459228516,32.3852359758738,1048.8035092130303,1491.9979417947482
patch_camelyon,5897,20,4,256,0.043411904358148214,460.703125,1.35009765625,31.099710464477536,28.978490715751473,839.7529241628945,667.5240615265095
patch_camelyon,5897,20,4,512,0.08682380871629643,230.3515625,1.7724609375,20.414457321166992,26.901237206503865,723.6765632405877,309.837101185065
patch_camelyon,5897,20,4,1024,0.17364761743259285,115.17578125,2.392578125,13.778352737426758,25.67714367218485,659.3157071620226,147.8692541356192
patch_camelyon,5897,20,4,2048,0.3472952348651857,57.587890625,3.251953125,9.363656044006348,24.6779944621647,609.0034106746316,71.05768229657482
patch_camelyon,5897,20,4,4096,0.6945904697303714,28.7939453125,4.384765625,6.312735080718994,23.528647977165303,553.5972756333649,33.87413015657807
patch_camelyon,5897,20,4,5897,1.0,20.0,5.185546875,5.185546875,23.19047062602321,537.7979278564453,23.19047062602321
patch_camelyon,5897,20,8,1,0.00016957775139901646,117940.0,0.42572021484375,2510.4721069335938,146.20251192937906,21375.174494460225,862156.2128475482
patch_camelyon,5897,20,8,2,0.0003391555027980329,58970.0,0.4496002197265625,1325.6462478637695,109.17974576992236,11920.216886384878,321916.4804026161
patch_camelyon,5897,20,8,4,0.0006783110055960658,29485.0,0.4779052734375,704.5518493652344,82.06205508294178,6734.180884435773,120979.98470602691
patch_camelyon,5897,20,8,8,0.0013566220111921317,14742.5,0.5120849609375,377.4706268310547,62.17668875001857,3865.9406239166856,45831.99169485744
patch_camelyon,5897,20,8,16,0.0027132440223842634,7371.25,0.554656982421875,204.4257640838623,47.62062104509792,2267.7235487208236,17551.175143933902
patch_camelyon,5897,20,8,32,0.005426488044768527,3685.625,0.608978271484375,112.22327709197998,36.97067413607332,1366.8307460757205,6813.002043138261
patch_camelyon,5897,20,8,64,0.010852976089537053,1842.8125,0.68115234375,62.76180267333984,29.240502385875807,855.006979778409,2694.238165148588
patch_camelyon,5897,20,8,128,0.021705952179074107,921.40625,0.78155517578125,36.00649118423462,23.723852784385812,562.8211909352103,1092.9653114806495
patch_camelyon,5897,20,8,256,0.043411904358148214,460.703125,0.9259033203125,21.328327655792236,19.873585178930824,394.959387864219,457.7911398443557
patch_camelyon,5897,20,8,512,0.08682380871629643,230.3515625,1.14013671875,13.131613731384277,17.30423936010648,299.4366998318583,199.30292872372635
patch_camelyon,5897,20,8,1024,0.17364761743259285,115.17578125,1.455078125,8.379487991333008,15.615895539410378,243.85619349777699,89.92864843349902
patch_camelyon,5897,20,8,2048,0.3472952348651857,57.587890625,1.89697265625,5.462132692337036,14.395496769596075,207.23032724345103,41.45031467300198
patch_camelyon,5897,20,8,4096,0.6945904697303714,28.7939453125,2.46826171875,3.553549647331238,13.244689924785144,175.42181120370515,19.068343868764156
patch_camelyon,5897,20,8,5897,1.0,20.0,2.85400390625,2.85400390625,12.763493484849874,162.90676593780518,12.763493484849874
